date,nominal broad dollar,real broad dollar,10 yr yield,sp 500,opec oil production,world oil production,opec oil price index,usa industrial production,brent price (nominal)
1984-04-26,51.9695,115.7247,12.69,160.3,16755,56592,6.32,53.5028,
1984-04-27,52.0875,115.7247,12.75,159.89,16755,56592,6.32,53.5028,
1984-04-30,52.2089,116.6276,12.798,160.05,16755,56592,6.32,53.8233,
1984-05-01,52.5777,116.6276,12.823,161.68,16755,56592,6.32,53.8233,
1984-05-02,52.6087,116.6276,12.835,161.9,16755,56592,6.32,53.8233,
1984-05-03,52.4207,116.6276,12.86,161.2,16755,56592,6.32,53.8233,
1984-05-04,52.5311,116.6276,13.024,159.11,16755,56592,6.32,53.8233,
1984-05-07,52.9225,116.6276,13.13,159.47,16755,56592,6.32,53.8233,
1984-05-08,53.005,116.6276,13.05,160.52,16755,56592,6.32,53.8233,
1984-05-09,52.9249,116.6276,13.127,160.11,16755,56592,6.32,53.8233,
1984-05-10,53.0298,116.6276,13.369,160,16755,56592,6.32,53.8233,
1984-05-11,53.025,116.6276,13.392,158.49,16755,56592,6.32,53.8233,
1984-05-14,53.004,116.6276,13.58,157.5,16755,56592,6.32,53.8233,
1984-05-15,52.9675,116.6276,13.427,158,16755,56592,6.32,53.8233,
1984-05-16,52.9126,116.6276,13.392,157.99,16755,56592,6.32,53.8233,
1984-05-17,53.0267,116.6276,13.591,156.57,16755,56592,6.32,53.8233,
1984-05-18,53.1877,116.6276,13.426,155.78,16755,56592,6.32,53.8233,
1984-05-21,53.08,116.6276,13.432,154.73,16755,56592,6.32,53.8233,
1984-05-22,53.0466,116.6276,13.449,153.88,16755,56592,6.32,53.8233,
1984-05-23,53.0757,116.6276,13.567,153.15,16755,56592,6.32,53.8233,
1984-05-24,53.0332,116.6276,13.709,151.23,16755,56592,6.32,53.8233,
1984-05-25,52.9403,116.6276,13.697,151.62,16755,56592,6.32,53.8233,
1984-05-28,52.9403,116.6276,13.697,151.62,16755,56592,6.32,53.8233,
1984-05-29,52.9753,116.6276,13.865,150.29,16755,56592,6.32,53.8233,
1984-05-30,52.967,116.6276,13.95,150.35,16755,56592,6.32,53.8233,
1984-05-31,52.9547,118.5237,13.804,150.55,16755,56592,6.32,54.1104,
1984-06-01,53.0311,118.5237,13.613,153.24,16755,56592,6.32,54.1104,
1984-06-04,52.9493,118.5237,13.331,154.34,16755,56592,6.32,54.1104,
1984-06-05,53.1278,118.5237,13.354,153.65,16755,56592,6.32,54.1104,
1984-06-06,53.0693,118.5237,13.506,155.01,16755,56592,6.32,54.1104,
1984-06-07,53.1983,118.5237,13.47,154.92,16755,56592,6.32,54.1104,
1984-06-08,53.236,118.5237,13.4,155.17,16755,56592,6.32,54.1104,
1984-06-11,53.3279,118.5237,13.535,153.06,16755,56592,6.32,54.1104,
1984-06-12,53.4301,118.5237,13.505,152.19,16755,56592,6.32,54.1104,
1984-06-13,53.379,118.5237,13.411,152.13,16755,56592,6.32,54.1104,
1984-06-14,53.3601,118.5237,13.271,150.39,16755,56592,6.32,54.1104,
1984-06-15,53.5134,118.5237,13.185,149.03,16755,56592,6.32,54.1104,
1984-06-18,53.6231,118.5237,13.213,151.73,16755,56592,6.32,54.1104,
1984-06-19,53.5903,118.5237,13.375,152.61,16755,56592,6.32,54.1104,
1984-06-20,53.7896,118.5237,13.599,154.84,16755,56592,6.32,54.1104,
1984-06-21,53.8663,118.5237,13.695,154.51,16755,56592,6.32,54.1104,
1984-06-22,53.9565,118.5237,13.623,154.46,16755,56592,6.32,54.1104,
1984-06-25,54.2065,118.5237,13.742,153.97,16755,56592,6.32,54.1104,
1984-06-26,54.1003,118.5237,13.718,152.71,16755,56592,6.32,54.1104,
1984-06-27,54.2287,118.5237,13.73,151.64,16755,56592,6.32,54.1104,
1984-06-28,54.149,118.5237,13.778,152.84,16755,56592,6.32,54.1104,
1984-06-29,54.1684,118.5237,13.839,153.18,16755,56592,6.32,54.1104,
1984-07-02,54.5961,119.1351,13.815,153.2,16755,56592,5.95,54.3075,
1984-07-03,54.8148,119.1351,13.706,153.7,16755,56592,5.95,54.3075,
1984-07-04,54.8148,119.1351,13.706,153.7,16755,56592,5.95,54.3075,
1984-07-05,55.0358,119.1351,13.742,152.76,16755,56592,5.95,54.3075,
1984-07-06,55.1654,119.1351,13.658,152.24,16755,56592,5.95,54.3075,
1984-07-09,55.2728,119.1351,13.386,153.36,16755,56592,5.95,54.3075,
1984-07-10,55.1249,119.1351,13.515,152.89,16755,56592,5.95,54.3075,
1984-07-11,55.2769,119.1351,13.486,150.56,16755,56592,5.95,54.3075,
1984-07-12,55.381,119.1351,13.374,150.03,16755,56592,5.95,54.3075,
1984-07-13,55.1324,119.1351,13.205,150.88,16755,56592,5.95,54.3075,
1984-07-16,55.0385,119.1351,13.339,151.6,16755,56592,5.95,54.3075,
1984-07-17,55.274,119.1351,13.309,152.38,16755,56592,5.95,54.3075,
1984-07-18,55.4349,119.1351,13.234,151.4,16755,56592,5.95,54.3075,
1984-07-19,55.2659,119.1351,13.245,150.37,16755,56592,5.95,54.3075,
1984-07-20,55.4156,119.1351,13.327,149.55,16755,56592,5.95,54.3075,
1984-07-23,55.5799,119.1351,13.303,148.95,16755,56592,5.95,54.3075,
1984-07-24,55.4337,119.1351,13.28,147.82,16755,56592,5.95,54.3075,
1984-07-25,55.2659,119.1351,13.061,148.83,16755,56592,5.95,54.3075,
1984-07-26,55.1253,119.1351,12.822,150.08,16755,56592,5.95,54.3075,
1984-07-27,55.4504,119.1351,12.912,151.19,16755,56592,5.95,54.3075,
1984-07-30,55.5391,119.1351,13.02,150.19,16755,56592,5.95,54.3075,
1984-07-31,55.5133,122.1107,12.867,150.66,16755,56592,5.95,54.4587,
1984-08-01,55.915,122.1107,12.856,154.08,16755,56592,5.95,54.4587,
1984-08-02,55.7521,122.1107,12.632,157.99,16755,56592,5.95,54.4587,
1984-08-03,55.4066,122.1107,12.555,162.35,16755,56592,5.95,54.4587,
1984-08-06,55.573,122.1107,12.71,162.6,16755,56592,5.95,54.4587,
1984-08-07,55.7655,122.1107,12.665,162.71,16755,56592,5.95,54.4587,
1984-08-08,55.6363,122.1107,12.627,161.75,16755,56592,5.95,54.4587,
1984-08-09,55.6875,122.1107,12.505,165.54,16755,56592,5.95,54.4587,
1984-08-10,55.6173,122.1107,12.661,165.42,16755,56592,5.95,54.4587,
1984-08-13,55.7799,122.1107,12.717,165.43,16755,56592,5.95,54.4587,
1984-08-14,55.5131,122.1107,12.649,164.42,16755,56592,5.95,54.4587,
1984-08-15,55.4524,122.1107,12.807,162.8,16755,56592,5.95,54.4587,
1984-08-16,55.2815,122.1107,12.672,163.77,16755,56592,5.95,54.4587,
1984-08-17,55.3406,122.1107,12.671,164.14,16755,56592,5.95,54.4587,
1984-08-20,55.3668,122.1107,12.66,164.94,16755,56592,5.95,54.4587,
1984-08-21,55.5036,122.1107,12.57,167.83,16755,56592,5.95,54.4587,
1984-08-22,55.4443,122.1107,12.637,167.06,16755,56592,5.95,54.4587,
1984-08-23,55.3245,122.1107,12.659,167.12,16755,56592,5.95,54.4587,
1984-08-24,55.3941,122.1107,12.681,167.51,16755,56592,5.95,54.4587,
1984-08-27,55.4626,122.1107,12.805,166.44,16755,56592,5.95,54.4587,
1984-08-28,55.4496,122.1107,12.771,167.4,16755,56592,5.95,54.4587,
1984-08-29,55.3808,122.1107,12.816,167.1,16755,56592,5.95,54.4587,
1984-08-30,55.4619,122.1107,12.85,166.6,16755,56592,5.95,54.4587,
1984-08-31,55.5035,122.0898,12.771,166.68,16755,56592,5.95,54.5239,
1984-09-03,55.8755,122.0898,12.771,166.68,16755,56592,5.95,54.5239,
1984-09-04,56.2077,122.0898,12.941,164.88,16755,56592,5.95,54.5239,
1984-09-05,56.4449,122.0898,12.895,164.29,16755,56592,5.95,54.5239,
1984-09-06,56.4053,122.0898,12.781,165.65,16755,56592,5.95,54.5239,
1984-09-07,56.7543,122.0898,12.713,164.37,16755,56592,5.95,54.5239,
1984-09-10,56.7431,122.0898,12.572,164.26,16755,56592,5.95,54.5239,
1984-09-11,56.8308,122.0898,12.544,164.45,16755,56592,5.95,54.5239,
1984-09-12,56.7374,122.0898,12.467,164.68,16755,56592,5.95,54.5239,
1984-09-13,56.999,122.0898,12.258,167.94,16755,56592,5.95,54.5239,
1984-09-14,56.9599,122.0898,12.356,168.78,16755,56592,5.95,54.5239,
1984-09-17,57.3138,122.0898,12.367,168.87,16755,56592,5.95,54.5239,
1984-09-18,57.4067,122.0898,12.339,167.65,16755,56592,5.95,54.5239,
1984-09-19,57.3675,122.0898,12.235,166.94,16755,56592,5.95,54.5239,
1984-09-20,57.6201,122.0898,12.311,167.47,16755,56592,5.95,54.5239,
1984-09-21,57.1781,122.0898,12.443,165.67,16755,56592,5.95,54.5239,
1984-09-24,56.9787,122.0898,12.543,165.28,16755,56592,5.95,54.5239,
1984-09-25,57.3111,122.0898,12.532,165.62,16755,56592,5.95,54.5239,
1984-09-26,57.1392,122.0898,12.398,166.28,16755,56592,5.95,54.5239,
1984-09-27,57.0674,122.0898,12.31,166.96,16755,56592,5.95,54.5239,
1984-09-28,57.3487,122.0898,12.431,166.1,16755,56592,5.95,54.5239,
1984-10-01,57.7159,124.3173,12.525,164.62,16755,56592,3.8,54.3696,
1984-10-02,57.6061,124.3173,12.481,163.59,16755,56592,3.8,54.3696,
1984-10-03,57.4229,124.3173,12.575,162.44,16755,56592,3.8,54.3696,
1984-10-04,57.5468,124.3173,12.453,162.92,16755,56592,3.8,54.3696,
1984-10-05,57.7281,124.3173,12.353,162.68,16755,56592,3.8,54.3696,
1984-10-08,57.7281,124.3173,12.353,162.13,16755,56592,3.8,54.3696,
1984-10-09,57.9346,124.3173,12.309,161.67,16755,56592,3.8,54.3696,
1984-10-10,57.8503,124.3173,12.33,162.11,16755,56592,3.8,54.3696,
1984-10-11,57.9929,124.3173,12.33,162.78,16755,56592,3.8,54.3696,
1984-10-12,58.1149,124.3173,12.275,164.18,16755,56592,3.8,54.3696,
1984-10-15,58.307,124.3173,12.308,165.77,16755,56592,3.8,54.3696,
1984-10-16,58.3843,124.3173,12.308,164.78,16755,56592,3.8,54.3696,
1984-10-17,58.3347,124.3173,12.209,164.14,16755,56592,3.8,54.3696,
1984-10-18,58.3777,124.3173,12.025,168.1,16755,56592,3.8,54.3696,
1984-10-19,58.0624,124.3173,11.907,167.96,16755,56592,3.8,54.3696,
1984-10-22,58.0256,124.3173,11.843,167.36,16755,56592,3.8,54.3696,
1984-10-23,57.7024,124.3173,11.727,167.09,16755,56592,3.8,54.3696,
1984-10-24,57.5206,124.3173,11.716,167.2,16755,56592,3.8,54.3696,
1984-10-25,57.4445,124.3173,11.928,166.31,16755,56592,3.8,54.3696,
1984-10-26,57.6475,124.3173,11.938,165.29,16755,56592,3.8,54.3696,
1984-10-29,57.9124,124.3173,11.895,164.78,16755,56592,3.8,54.3696,
1984-10-30,57.7395,124.3173,11.715,166.84,16755,56592,3.8,54.3696,
1984-10-31,57.6326,125.2935,11.741,166.09,16755,56592,3.8,54.3474,
1984-11-01,57.7098,125.2935,11.61,167.49,16755,56592,3.8,54.3474,
1984-11-02,57.3738,125.2935,11.631,167.42,16755,56592,3.8,54.3474,
1984-11-05,57.2568,125.2935,11.558,168.58,16755,56592,3.8,54.3474,
1984-11-06,57.2568,125.2935,11.558,170.41,16755,56592,3.8,54.3474,
1984-11-07,57.2292,125.2935,11.67,169.17,16755,56592,3.8,54.3474,
1984-11-08,57.2835,125.2935,11.778,168.68,16755,56592,3.8,54.3474,
1984-11-09,57.3769,125.2935,11.713,167.6,16755,56592,3.8,54.3474,
1984-11-12,57.3769,125.2935,11.713,167.36,16755,56592,3.8,54.3474,
1984-11-13,57.2856,125.2935,11.756,165.97,16755,56592,3.8,54.3474,
1984-11-14,57.5585,125.2935,11.854,165.99,16755,56592,3.8,54.3474,
1984-11-15,57.5201,125.2935,11.702,165.89,16755,56592,3.8,54.3474,
1984-11-16,57.5981,125.2935,11.681,164.1,16755,56592,3.8,54.3474,
1984-11-19,57.7588,125.2935,11.594,163.1,16755,56592,3.8,54.3474,
1984-11-20,57.9426,125.2935,11.509,164.18,16755,56592,3.8,54.3474,
1984-11-21,58.0556,125.2935,11.319,164.52,16755,56592,3.8,54.3474,
1984-11-22,58.0556,125.2935,11.319,164.52,16755,56592,3.8,54.3474,
1984-11-23,58.1199,125.2935,11.235,166.92,16755,56592,3.8,54.3474,
1984-11-26,58.3811,125.2935,11.244,165.55,16755,56592,3.8,54.3474,
1984-11-27,58.3135,125.2935,11.265,166.29,16755,56592,3.8,54.3474,
1984-11-28,58.4225,125.2935,11.307,165.02,16755,56592,3.8,54.3474,
1984-11-29,58.4501,125.2935,11.475,163.91,16755,56592,3.8,54.3474,
1984-11-30,58.6879,124.2039,11.528,163.58,16755,56592,3.8,54.529,
1984-12-03,59.0961,124.2039,11.528,162.82,16755,56592,3.8,54.529,
1984-12-04,58.7151,124.2039,11.485,163.38,16755,56592,3.8,54.529,
1984-12-05,58.8037,124.2039,11.528,162.1,16755,56592,3.8,54.529,
1984-12-06,58.7272,124.2039,11.538,162.76,16755,56592,3.8,54.529,
1984-12-07,58.8728,124.2039,11.656,162.26,16755,56592,3.8,54.529,
1984-12-10,58.8992,124.2039,11.602,162.83,16755,56592,3.8,54.529,
1984-12-11,58.8652,124.2039,11.559,163.07,16755,56592,3.8,54.529,
1984-12-12,58.8966,124.2039,11.484,162.63,16755,56592,3.8,54.529,
1984-12-13,59.0228,124.2039,11.623,161.81,16755,56592,3.8,54.529,
1984-12-14,58.9631,124.2039,11.591,162.69,16755,56592,3.8,54.529,
1984-12-17,58.9478,124.2039,11.441,163.61,16755,56592,3.8,54.529,
1984-12-18,58.892,124.2039,11.314,168.11,16755,56592,3.8,54.529,
1984-12-19,59.042,124.2039,11.356,167.16,16755,56592,3.8,54.529,
1984-12-20,59.1944,124.2039,11.314,166.38,16755,56592,3.8,54.529,
1984-12-21,59.0994,124.2039,11.303,165.51,16755,56592,3.8,54.529,
1984-12-24,59.1371,124.2039,11.292,166.76,16755,56592,3.8,54.529,
1984-12-25,59.1371,124.2039,11.292,166.76,16755,56592,3.8,54.529,
1984-12-26,59.2087,124.2039,11.44,166.47,16755,56592,3.8,54.529,
1984-12-27,59.4348,124.2039,11.456,165.75,16755,56592,3.8,54.529,
1984-12-28,59.4102,124.2039,11.45,166.26,16755,56592,3.8,54.529,
1984-12-31,59.5419,126.0487,11.514,167.24,15934,57640,2.72,54.5556,
1985-01-01,59.883,126.0487,11.514,167.24,15934,57640,2.72,54.5556,
1985-01-02,60.0363,126.0487,11.741,165.37,15934,57640,2.72,54.5556,
1985-01-03,60.0184,126.0487,11.6,164.57,15934,57640,2.72,54.5556,
1985-01-04,60.0651,126.0487,11.6,163.68,15934,57640,2.72,54.5556,
1985-01-07,60.2899,126.0487,11.503,164.24,15934,57640,2.72,54.5556,
1985-01-08,60.0676,126.0487,11.428,163.99,15934,57640,2.72,54.5556,
1985-01-09,60.2133,126.0487,11.46,165.18,15934,57640,2.72,54.5556,
1985-01-10,60.0656,126.0487,11.503,168.31,15934,57640,2.72,54.5556,
1985-01-11,60.1613,126.0487,11.567,167.91,15934,57640,2.72,54.5556,
1985-01-14,60.4764,126.0487,11.567,170.51,15934,57640,2.72,54.5556,
1985-01-15,60.3911,126.0487,11.459,170.81,15934,57640,2.72,54.5556,
1985-01-16,60.4205,126.0487,11.459,171.19,15934,57640,2.72,54.5556,
1985-01-17,60.3991,126.0487,11.363,170.73,15934,57640,2.72,54.5556,
1985-01-18,60.4011,126.0487,11.406,171.32,15934,57640,2.72,54.5556,
1985-01-21,60.4011,126.0487,11.406,175.23,15934,57640,2.72,54.5556,
1985-01-22,60.264,126.0487,11.226,175.48,15934,57640,2.72,54.5556,
1985-01-23,60.3941,126.0487,11.189,177.3,15934,57640,2.72,54.5556,
1985-01-24,60.2259,126.0487,11.064,176.71,15934,57640,2.72,54.5556,
1985-01-25,60.2989,126.0487,11.074,177.35,15934,57640,2.72,54.5556,
1985-01-28,60.3175,126.0487,11.1,177.4,15934,57640,2.72,54.5556,
1985-01-29,60.3587,126.0487,11.001,179.18,15934,57640,2.72,54.5556,
1985-01-30,60.3094,126.0487,11.089,179.39,15934,57640,2.72,54.5556,
1985-01-31,60.2865,127.6122,11.173,179.63,15934,57640,2.72,54.527,
1985-02-01,60.8103,127.6122,11.32,178.63,15934,57640,2.72,54.527,
1985-02-04,61.2094,127.6122,11.309,180.35,15934,57640,2.72,54.527,
1985-02-05,61.339,127.6122,11.298,180.61,15934,57640,2.72,54.527,
1985-02-06,61.3148,127.6122,11.337,180.43,15934,57640,2.72,54.527,
1985-02-07,61.5008,127.6122,11.433,181.82,15934,57640,2.72,54.527,
1985-02-08,61.5634,127.6122,11.358,182.19,15934,57640,2.72,54.527,
1985-02-11,61.7766,127.6122,11.39,180.51,15934,57640,2.72,54.527,
1985-02-12,61.7766,127.6122,11.39,180.56,15934,57640,2.72,54.527,
1985-02-13,62.0497,127.6122,11.347,183.35,15934,57640,2.72,54.527,
1985-02-14,61.8822,127.6122,11.263,182.41,15934,57640,2.72,54.527,
1985-02-15,61.6189,127.6122,11.347,181.6,15934,57640,2.72,54.527,
1985-02-18,61.6189,127.6122,11.347,181.6,15934,57640,2.72,54.527,
1985-02-19,62.1492,127.6122,11.4,181.33,15934,57640,2.72,54.527,
1985-02-20,62.3192,127.6122,11.573,181.18,15934,57640,2.72,54.527,
1985-02-21,62.58,127.6122,11.573,180.19,15934,57640,2.72,54.527,
1985-02-22,63.0036,127.6122,11.573,179.36,15934,57640,2.72,54.527,
1985-02-25,63.5489,127.6122,11.573,179.23,15934,57640,2.72,54.527,
1985-02-26,63.3879,127.6122,11.573,181.17,15934,57640,2.72,54.527,
1985-02-27,62.5219,127.6122,11.573,180.71,15934,57640,2.72,54.527,
1985-02-28,62.6262,130.9561,11.891,181.18,15934,57640,2.72,54.6871,
1985-03-01,63.2407,130.9561,11.891,183.23,15934,57640,2.72,54.6871,
1985-03-04,63.411,130.9561,11.891,182.06,15934,57640,2.72,54.6871,
1985-03-05,63.7955,130.9561,11.813,182.23,15934,57640,2.72,54.6871,
1985-03-06,63.6079,130.9561,11.902,180.65,15934,57640,2.72,54.6871,
1985-03-07,63.625,130.9561,11.914,179.51,15934,57640,2.72,54.6871,
1985-03-08,63.7493,130.9561,11.73,179.1,15934,57640,2.72,54.6871,
1985-03-11,63.1026,130.9561,11.73,178.79,15934,57640,2.72,54.6871,
1985-03-12,63.1555,130.9561,11.703,179.66,15934,57640,2.72,54.6871,
1985-03-13,63.2338,130.9561,11.891,178.19,15934,57640,2.72,54.6871,
1985-03-14,63.4183,130.9561,11.936,177.84,15934,57640,2.72,54.6871,
1985-03-15,63.3861,130.9561,11.936,176.53,15934,57640,2.72,54.6871,
1985-03-18,63.056,130.9561,11.97,176.88,15934,57640,2.72,54.6871,
1985-03-19,62.3993,130.9561,11.913,179.54,15934,57640,2.72,54.6871,
1985-03-20,62.2853,130.9561,11.858,179.08,15934,57640,2.72,54.6871,
1985-03-21,61.7805,130.9561,11.757,179.35,15934,57640,2.72,54.6871,
1985-03-22,62.0372,130.9561,11.891,179.04,15934,57640,2.72,54.6871,
1985-03-25,62.2085,130.9561,11.813,177.97,15934,57640,2.72,54.6871,
1985-03-26,61.9399,130.9561,11.791,178.43,15934,57640,2.72,54.6871,
1985-03-27,61.0686,130.9561,11.857,179.54,15934,57640,2.72,54.6871,
1985-03-28,61.2133,130.9561,11.68,179.54,15934,57640,2.72,54.6871,
1985-03-29,60.8322,130.9561,11.647,180.66,15934,57640,2.72,54.6871,
1985-04-01,61.593,131.5103,11.625,181.27,15934,57640,4.7,54.7673,
1985-04-02,61.9559,131.5103,11.68,180.53,15934,57640,4.7,54.7673,
1985-04-03,61.745,131.5103,11.702,179.11,15934,57640,4.7,54.7673,
1985-04-04,62.2036,131.5103,11.68,179.03,15934,57640,4.7,54.7673,
1985-04-05,62.1586,131.5103,11.68,179.03,15934,57640,4.7,54.7673,
1985-04-08,62.1177,131.5103,11.735,178.03,15934,57640,4.7,54.7673,
1985-04-09,61.9576,131.5103,11.559,178.21,15934,57640,4.7,54.7673,
1985-04-10,61.8888,131.5103,11.57,179.42,15934,57640,4.7,54.7673,
1985-04-11,61.2915,131.5103,11.396,180.19,15934,57640,4.7,54.7673,
1985-04-12,61.1579,131.5103,11.386,180.54,15934,57640,4.7,54.7673,
1985-04-15,60.8558,131.5103,11.332,180.92,15934,57640,4.7,54.7673,
1985-04-16,60.8018,131.5103,11.214,181.2,15934,57640,4.7,54.7673,
1985-04-17,60.8507,131.5103,11.267,181.68,15934,57640,4.7,54.7673,
1985-04-18,60.4249,131.5103,11.129,180.84,15934,57640,4.7,54.7673,
1985-04-19,60.3901,131.5103,11.129,181.11,15934,57640,4.7,54.7673,
1985-04-22,60.7112,131.5103,11.098,180.7,15934,57640,4.7,54.7673,
1985-04-23,61.1837,131.5103,11.171,181.88,15934,57640,4.7,54.7673,
1985-04-24,61.5969,131.5103,11.257,182.26,15934,57640,4.7,54.7673,
1985-04-25,61.8287,131.5103,11.375,183.43,15934,57640,4.7,54.7673,
1985-04-26,61.7549,131.5103,11.321,182.18,15934,57640,4.7,54.7673,
1985-04-29,61.6663,131.5103,11.439,180.63,15934,57640,4.7,54.7673,
1985-04-30,61.5069,127.8676,11.385,179.83,15934,57640,4.7,54.6467,
1985-05-01,62.2499,127.8676,11.288,178.37,15934,57640,4.7,54.6467,
1985-05-02,62.4277,127.8676,11.224,179.01,15934,57640,4.7,54.6467,
1985-05-03,62.7761,127.8676,11.182,180.08,15934,57640,4.7,54.6467,
1985-05-06,62.8956,127.8676,11.139,179.99,15934,57640,4.7,54.6467,
1985-05-07,62.4611,127.8676,11.128,180.76,15934,57640,4.7,54.6467,
1985-05-08,62.6659,127.8676,11.263,180.62,15934,57640,4.7,54.6467,
1985-05-09,62.0367,127.8676,11.21,181.92,15934,57640,4.7,54.6467,
1985-05-10,62.106,127.8676,11.032,184.28,15934,57640,4.7,54.6467,
1985-05-13,61.7364,127.8676,11.001,184.61,15934,57640,4.7,54.6467,
1985-05-14,61.4755,127.8676,10.826,183.87,15934,57640,4.7,54.6467,
1985-05-15,61.6976,127.8676,10.877,184.54,15934,57640,4.7,54.6467,
1985-05-16,61.7946,127.8676,10.795,185.66,15934,57640,4.7,54.6467,
1985-05-17,61.6412,127.8676,10.644,187.42,15934,57640,4.7,54.6467,
1985-05-20,61.3122,127.8676,10.543,189.72,15934,57640,4.7,54.6467,
1985-05-21,61.5613,127.8676,10.573,189.64,15934,57640,4.7,54.6467,
1985-05-22,61.6351,127.8676,10.653,188.56,15934,57640,4.7,54.6467,
1985-05-23,61.7718,127.8676,10.622,187.6,15934,57640,4.7,54.6467,
1985-05-24,61.8244,127.8676,10.562,188.29,15934,57640,4.7,54.6467,
1985-05-27,61.8244,127.8676,10.562,188.29,15934,57640,4.7,54.6467,
1985-05-28,62.0131,127.8676,10.432,187.86,15934,57640,4.7,54.6467,
1985-05-29,61.8616,127.8676,10.402,187.68,15934,57640,4.7,54.6467,
1985-05-30,61.7973,127.8676,10.416,187.75,15934,57640,4.7,54.6467,
1985-05-31,61.6179,128.2989,10.264,189.55,15934,57640,4.7,54.7396,
1985-06-03,61.7242,128.2989,10.031,189.32,15934,57640,4.7,54.7396,
1985-06-04,61.8775,128.2989,9.945,190.04,15934,57640,4.7,54.7396,
1985-06-05,62.0795,128.2989,9.859,190.16,15934,57640,4.7,54.7396,
1985-06-06,61.8754,128.2989,9.916,191.06,15934,57640,4.7,54.7396,
1985-06-07,62.0835,128.2989,10.218,189.68,15934,57640,4.7,54.7396,
1985-06-10,62.2699,128.2989,10.068,189.51,15934,57640,4.7,54.7396,
1985-06-11,62.1528,128.2989,10.068,189.04,15934,57640,4.7,54.7396,
1985-06-12,62.1075,128.2989,10.144,187.61,15934,57640,4.7,54.7396,
1985-06-13,62.197,128.2989,10.125,185.33,15934,57640,4.7,54.7396,
1985-06-14,61.8803,128.2989,10.028,187.1,15934,57640,4.7,54.7396,
1985-06-17,61.9265,128.2989,9.941,186.53,15934,57640,4.7,54.7396,
1985-06-18,61.6196,128.2989,9.908,187.34,15934,57640,4.7,54.7396,
1985-06-19,61.5162,128.2989,10.027,186.63,15934,57640,4.7,54.7396,
1985-06-20,61.9079,128.2989,10.23,186.73,15934,57640,4.7,54.7396,
1985-06-21,61.8645,128.2989,10.328,189.61,15934,57640,4.7,54.7396,
1985-06-24,61.8974,128.2989,10.406,189.15,15934,57640,4.7,54.7396,
1985-06-25,61.9103,128.2989,10.515,189.74,15934,57640,4.7,54.7396,
1985-06-26,61.7003,128.2989,10.445,190.06,15934,57640,4.7,54.7396,
1985-06-27,61.832,128.2989,10.386,191.23,15934,57640,4.7,54.7396,
1985-06-28,61.5694,128.2989,10.179,191.85,15934,57640,4.7,54.7396,
1985-07-01,62.1229,127.3161,10.188,192.43,15934,57640,4.37,54.711,
1985-07-02,62.1823,127.3161,10.188,192.01,15934,57640,4.37,54.711,
1985-07-03,62.0759,127.3161,10.188,191.45,15934,57640,4.37,54.711,
1985-07-04,62.0759,127.3161,10.188,191.45,15934,57640,4.37,54.711,
1985-07-05,61.8579,127.3161,9.975,192.52,15934,57640,4.37,54.711,
1985-07-08,61.6317,127.3161,10.003,191.93,15934,57640,4.37,54.711,
1985-07-09,61.3311,127.3161,10.012,191.05,15934,57640,4.37,54.711,
1985-07-10,61.0823,127.3161,10.079,192.37,15934,57640,4.37,54.711,
1985-07-11,60.9998,127.3161,10.235,192.94,15934,57640,4.37,54.711,
1985-07-12,60.7443,127.3161,10.245,193.29,15934,57640,4.37,54.711,
1985-07-15,60.4866,127.3161,10.244,192.72,15934,57640,4.37,54.711,
1985-07-16,60.5316,127.3161,10.088,194.72,15934,57640,4.37,54.711,
1985-07-17,60.1138,127.3161,10.049,195.65,15934,57640,4.37,54.711,
1985-07-18,60.3939,127.3161,10.332,194.38,15934,57640,4.37,54.711,
1985-07-19,60.5504,127.3161,10.283,195.13,15934,57640,4.37,54.711,
1985-07-22,60.7776,127.3161,10.421,194.35,15934,57640,4.37,54.711,
1985-07-23,60.354,127.3161,10.401,192.55,15934,57640,4.37,54.711,
