Start Date,1/1/83,,,,,,,,
End Date,,,,,,,,,
,,,,,,,,,
,USTWBGD Index,USTRBGD Index,USGG10YR Index,SPX Index,OPCRTOTL Index,OLPRTWLD Index,EHGDDEV Index,IP Index,CO1 Comdty
,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
12/12/08,100.319,99.1774,2.5705,879.73,31110,82447,-0.68,93.2617,46.75
12/15/08,99.1001,99.1774,2.5127,868.57,31110,82447,-0.68,93.2617,44.72
12/16/08,98.4771,99.1774,2.2558,913.18,31110,82447,-0.68,93.2617,44.5
12/17/08,96.8227,99.1774,2.1915,904.42,31110,82447,-0.68,93.2617,45.59
12/18/08,96.8447,99.1774,2.0788,885.28,31110,82447,-0.68,93.2617,44
12/19/08,98.1278,99.1774,2.1231,887.88,31110,82447,-0.68,93.2617,44.42
12/22/08,98.1643,99.1774,2.17,871.63,31110,82447,-0.68,93.2617,41.05
12/23/08,98.2698,99.1774,2.1729,863.16,31110,82447,-0.68,93.2617,40.44
12/24/08,98.2249,99.1774,2.182,868.15,31110,82447,-0.68,93.2617,36.49
12/25/08,98.2419,99.1774,2.1809,868.15,31110,82447,-0.68,93.2617,36.49
12/26/08,98.2594,99.1774,2.1318,872.8,31110,82447,-0.68,93.2617,38.44
12/29/08,97.9359,99.1774,2.0989,869.42,31110,82447,-0.68,93.2617,40.6
12/30/08,98.3833,99.1774,2.053,890.64,31110,82447,-0.68,93.2617,40.25
12/31/08,98.6518,97.5742,2.2123,903.25,29615,83126,-5.33,90.6266,44.25
1/1/09,98.6518,97.5742,2.2123,903.25,29615,83126,-5.33,90.6266,44.25
1/2/09,98.6008,97.5742,2.3688,931.8,29615,83126,-5.33,90.6266,47.04
1/5/09,98.9195,97.5742,2.4812,927.45,29615,83126,-5.33,90.6266,49.11
